18450	-1.3992E+05
18500	-1.3992E+05
18550	-1.3993E+05
18600	-1.3993E+05
18650	-1.3993E+05
18700	-1.3994E+05
18750	-1.3994E+05
18800	-1.3995E+05
18850	-1.3995E+05
18900	-1.3995E+05
18950	-1.3995E+05
19000	-1.3996E+05
19050	-1.3996E+05
19100	-1.3996E+05
19150	-1.3996E+05
19200	-1.3997E+05
19250	-1.3997E+05
19300	-1.3997E+05
19350	-1.3997E+05
19400	-1.3998E+05
19450	-1.3998E+05
19500	-1.3998E+05
19550	-1.3998E+05
19600	-1.3999E+05
19650	-1.3999E+05
19700	-1.3999E+05
19750	-1.3999E+05
19800	-1.4000E+05
19850	-1.4000E+05
19900	-1.4000E+05
19950	-1.4000E+05
20000	-1.4000E+05
20050	-1.4001E+05
20100	-1.4001E+05
20150	-1.4001E+05
20200	-1.4001E+05
20250	-1.4002E+05
20300	-1.4002E+05
20350	-1.4003E+05
20400	-1.4003E+05
20450	-1.4003E+05
20500	-1.4003E+05
20550	-1.4003E+05
20600	-1.4004E+05
20650	-1.4004E+05
20700	-1.4004E+05
20750	-1.4004E+05
20800	-1.4005E+05
20850	-1.4005E+05
20900	-1.4005E+05
20950	-1.4005E+05
21000	-1.4005E+05
21050	-1.4006E+05
21100	-1.4006E+05
21150	-1.4007E+05
21200	-1.4007E+05
21250	-1.4007E+05
21300	-1.4008E+05
21350	-1.4008E+05
21400	-1.4008E+05
21450	-1.4008E+05
21500	-1.4009E+05
21550	-1.4009E+05
21600	-1.4009E+05
21650	-1.4009E+05
21700	-1.4009E+05
21750	-1.4009E+05
21800	-1.4010E+05
21850	-1.4010E+05
21900	-1.4010E+05
21950	-1.4010E+05
22000	-1.4010E+05
22050	-1.4011E+05
22100	-1.4011E+05
22150	-1.4011E+05
22200	-1.4011E+05
22250	-1.4011E+05
22300	-1.4011E+05
22350	-1.4011E+05
22400	-1.4012E+05
22450	-1.4012E+05
22500	-1.4012E+05
22550	-1.4012E+05
22600	-1.4012E+05
22650	-1.4013E+05
22700	-1.4013E+05
22750	-1.4013E+05
22800	-1.4013E+05
22850	-1.4013E+05
22900	-1.4014E+05
22950	-1.4014E+05
23000	-1.4014E+05
23050	-1.4014E+05
23100	-1.4014E+05
23150	-1.4014E+05
23200	-1.4014E+05
23250	-1.4015E+05
23300	-1.4015E+05
23350	-1.4015E+05
23400	-1.4016E+05
23450	-1.4016E+05
23500	-1.4016E+05
23550	-1.4016E+05
23600	-1.4016E+05
23650	-1.4016E+05
23700	-1.4017E+05
23750	-1.4017E+05
23800	-1.4017E+05
23850	-1.4017E+05
23900	-1.4017E+05
23950	-1.4017E+05
24000	-1.4017E+05
24050	-1.4017E+05
24100	-1.4018E+05
24150	-1.4018E+05
24200	-1.4018E+05
24250	-1.4018E+05
24300	-1.4018E+05
24350	-1.4018E+05
24400	-1.4018E+05
24450	-1.4018E+05
24500	-1.4018E+05
24550	-1.4019E+05
24600	-1.4019E+05
24650	-1.4019E+05
24700	-1.4019E+05
24750	-1.4019E+05
24800	-1.4020E+05
24850	-1.4020E+05
24900	-1.4020E+05
24950	-1.4020E+05
25000	-1.4020E+05
25000	-1.4020E+05
